ID,age,age_rounded,category,subCategory,Difference,consistency,cognitive_abilities,income,degree
25,6,6.98630137,Uncertainty reduction,Uncertainty_cards,0,0.69196704,0.166666667,between $3000 and $5000,"Some college, no degree"
25,6,6.98630137,Uncertainty reduction,Uncertainty_pixels,0,0.69196704,0.166666667,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Agency,Agency_butterflies,0,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Agency,Agency_doors,0,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Social,Control_faces,1,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Sensory,Control_texture,0,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Knowledge,Information_poems,0,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Knowledge,Information_trivia,3,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Novelty,Novelty_animals,3,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Novelty,Novelty_repetitions,0,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Uncertainty reduction,Uncertainty_cards,0,NA,NA,between $3000 and $5000,"Some college, no degree"
26,5,5.01369863,Uncertainty reduction,Uncertainty_pixels,-5,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Agency,Agency_butterflies,3,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Agency,Agency_doors,3,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Social,Control_faces,1,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Sensory,Control_texture,0,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Knowledge,Information_poems,1,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Knowledge,Information_trivia,0,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Novelty,Novelty_animals,0,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Novelty,Novelty_repetitions,3,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Uncertainty reduction,Uncertainty_cards,1,NA,NA,between $3000 and $5000,"Some college, no degree"
27,6,6.575342466,Uncertainty reduction,Uncertainty_pixels,2,NA,NA,between $3000 and $5000,"Some college, no degree"
28,4,4.191780822,Agency,Agency_butterflies,0,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Agency,Agency_doors,4,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Social,Control_faces,6,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Sensory,Control_texture,-6,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Knowledge,Information_poems,2,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Knowledge,Information_trivia,-3,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Novelty,Novelty_animals,0,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Novelty,Novelty_repetitions,0,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Uncertainty reduction,Uncertainty_cards,-6,0.386474597,0.166666667,more than $5000,Master's degree
28,4,4.191780822,Uncertainty reduction,Uncertainty_pixels,-5,0.386474597,0.166666667,more than $5000,Master's degree
29,6,6.657534247,Agency,Agency_butterflies,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Agency,Agency_doors,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Social,Control_faces,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Sensory,Control_texture,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Knowledge,Information_poems,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Knowledge,Information_trivia,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Novelty,Novelty_animals,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Novelty,Novelty_repetitions,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Uncertainty reduction,Uncertainty_cards,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
29,6,6.657534247,Uncertainty reduction,Uncertainty_pixels,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
30,4,4.438356164,Agency,Agency_butterflies,3,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Agency,Agency_doors,-6,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Social,Control_faces,-2,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Sensory,Control_texture,0,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Knowledge,Information_poems,0,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Knowledge,Information_trivia,1,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Novelty,Novelty_animals,0,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Novelty,Novelty_repetitions,3,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Uncertainty reduction,Uncertainty_cards,0,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
30,4,4.438356164,Uncertainty reduction,Uncertainty_pixels,0,0.228178982,0.25,between $3000 and $5000,Bachelor's degree
31,11,11.09589041,Agency,Agency_butterflies,3,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Agency,Agency_doors,0,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Social,Control_faces,-2,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Sensory,Control_texture,2,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Knowledge,Information_poems,0,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Knowledge,Information_trivia,0,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Novelty,Novelty_animals,-3,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Novelty,Novelty_repetitions,2,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Uncertainty reduction,Uncertainty_cards,1,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
31,11,11.09589041,Uncertainty reduction,Uncertainty_pixels,3,0.697846045,0.208333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
32,6,6.328767123,Agency,Agency_butterflies,1,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Agency,Agency_doors,0,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Social,Control_faces,0,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Sensory,Control_texture,0,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Knowledge,Information_poems,0,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Knowledge,Information_trivia,0,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Novelty,Novelty_animals,0,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Novelty,Novelty_repetitions,2,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Uncertainty reduction,Uncertainty_cards,0,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
32,6,6.328767123,Uncertainty reduction,Uncertainty_pixels,0,NA,0.208333333,between $3000 and $5000,"Some college, no degree"
33,10,10.10958904,Agency,Agency_butterflies,-6,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Agency,Agency_doors,-6,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Social,Control_faces,-2,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Sensory,Control_texture,-6,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Knowledge,Information_poems,0,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Knowledge,Information_trivia,6,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Novelty,Novelty_animals,3,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Novelty,Novelty_repetitions,5,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Uncertainty reduction,Uncertainty_cards,-6,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
33,10,10.10958904,Uncertainty reduction,Uncertainty_pixels,-6,0.761010031,0.333333333,between $1000 and $1500,"Doctorate degree (e.g., PhD, EdD)"
34,11,11.26027397,Agency,Agency_butterflies,-1,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Agency,Agency_doors,1,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Social,Control_faces,1,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Sensory,Control_texture,4,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Knowledge,Information_poems,1,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Knowledge,Information_trivia,1,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Novelty,Novelty_animals,0,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Novelty,Novelty_repetitions,2,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Uncertainty reduction,Uncertainty_cards,4,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
34,11,11.26027397,Uncertainty reduction,Uncertainty_pixels,3,0.467663706,0.291666667,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Agency,Agency_butterflies,6,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Agency,Agency_doors,1,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Social,Control_faces,-3,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Sensory,Control_texture,3,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Knowledge,Information_poems,2,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Knowledge,Information_trivia,0,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Novelty,Novelty_animals,0,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Novelty,Novelty_repetitions,6,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Uncertainty reduction,Uncertainty_cards,0,NA,NA,between $1000 and $1500,Bachelor's degree
35,5,5.095890411,Uncertainty reduction,Uncertainty_pixels,6,NA,NA,between $1000 and $1500,Bachelor's degree
36,7,7.643835616,Agency,Agency_butterflies,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Agency,Agency_doors,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Social,Control_faces,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Sensory,Control_texture,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Knowledge,Information_poems,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Knowledge,Information_trivia,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Novelty,Novelty_animals,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Novelty,Novelty_repetitions,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Uncertainty reduction,Uncertainty_cards,0,NA,0.416666667,more than $5000,Master's degree
36,7,7.643835616,Uncertainty reduction,Uncertainty_pixels,0,NA,0.416666667,more than $5000,Master's degree
37,5,5.178082192,Agency,Agency_butterflies,3,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Agency,Agency_doors,-2,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Social,Control_faces,2,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Sensory,Control_texture,-1,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Knowledge,Information_poems,1,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Knowledge,Information_trivia,0,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Novelty,Novelty_animals,2,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Novelty,Novelty_repetitions,-3,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Uncertainty reduction,Uncertainty_cards,1,NA,NA,more than $5000,Master's degree
37,5,5.178082192,Uncertainty reduction,Uncertainty_pixels,3,NA,NA,more than $5000,Master's degree
38,11,11.67123288,Agency,Agency_butterflies,0,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Agency,Agency_doors,2,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Social,Control_faces,2,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Sensory,Control_texture,2,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Knowledge,Information_poems,3,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Knowledge,Information_trivia,3,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Novelty,Novelty_animals,1,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Novelty,Novelty_repetitions,2,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Uncertainty reduction,Uncertainty_cards,4,0.182574186,0.708333333,between $3000 and $5000,Master's degree
38,11,11.67123288,Uncertainty reduction,Uncertainty_pixels,1,0.182574186,0.708333333,between $3000 and $5000,Master's degree
39,8,8.465753425,Agency,Agency_butterflies,1,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Agency,Agency_doors,0,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Social,Control_faces,1,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Sensory,Control_texture,1,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Knowledge,Information_poems,1,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Knowledge,Information_trivia,4,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Novelty,Novelty_animals,0,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Novelty,Novelty_repetitions,1,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Uncertainty reduction,Uncertainty_cards,1,0.601329895,0.25,between $1000 and $1500,Master's degree
39,8,8.465753425,Uncertainty reduction,Uncertainty_pixels,-1,0.601329895,0.25,between $1000 and $1500,Master's degree
40,12,12.90410959,Agency,Agency_butterflies,1,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Agency,Agency_doors,0,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Social,Control_faces,-1,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Sensory,Control_texture,0,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Knowledge,Information_poems,3,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Knowledge,Information_trivia,2,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Novelty,Novelty_animals,0,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Novelty,Novelty_repetitions,3,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Uncertainty reduction,Uncertainty_cards,-1,0.78798813,0.666666667,more than $5000,Master's degree
40,12,12.90410959,Uncertainty reduction,Uncertainty_pixels,1,0.78798813,0.666666667,more than $5000,Master's degree
41,10,10.2739726,Agency,Agency_butterflies,1,0.592379772,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
41,10,10.2739726,Agency,Agency_doors,0,0.592379772,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
41,10,10.2739726,Social,Control_faces,-2,0.592379772,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
41,10,10.2739726,Sensory,Control_texture,-2,0.592379772,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
41,10,10.2739726,Knowledge,Information_poems,2,0.592379772,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
41,10,10.2739726,Knowledge,Information_trivia,1,0.592379772,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
41,10,10.2739726,Novelty,Novelty_animals,1,0.592379772,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
41,10,10.2739726,Novelty,Novelty_repetitions,5,0.592379772,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
