,X,ID,age,age_rounded,category,subCategory,Difference,income,degree
294,294,25,4,4.191780822,Knowledge,Knowledge_trivia,-1,between $3000 and $5000,Bachelor's degree
295,295,25,4,4.191780822,Novelty,Novelty_animals,-1,between $3000 and $5000,Bachelor's degree
296,296,25,4,4.191780822,Novelty,Novelty_objects,-1,between $3000 and $5000,Bachelor's degree
297,297,25,4,4.191780822,Novelty,Novelty_repetitions,0,between $3000 and $5000,Bachelor's degree
298,298,25,4,4.191780822,Uncertainty reduction,Uncertainty_cards,2,between $3000 and $5000,Bachelor's degree
299,299,25,4,4.191780822,Uncertainty reduction,Uncertainty_die,-1,between $3000 and $5000,Bachelor's degree
300,300,25,4,4.191780822,Uncertainty reduction,Uncertainty_pixels,-1,between $3000 and $5000,Bachelor's degree
301,301,26,8,8.383561644,Agency,Agency_butterflies,5,Prefer not to say,"Professional degree (e.g., MD, JD)"
302,302,26,8,8.383561644,Agency,Agency_doors,-3,Prefer not to say,"Professional degree (e.g., MD, JD)"
303,303,26,8,8.383561644,Agency,Agency_envelopes,3,Prefer not to say,"Professional degree (e.g., MD, JD)"
304,304,26,8,8.383561644,Knowledge,Knowledge_pics,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
305,305,26,8,8.383561644,Knowledge,Knowledge_poems,-2,Prefer not to say,"Professional degree (e.g., MD, JD)"
306,306,26,8,8.383561644,Knowledge,Knowledge_trivia,2,Prefer not to say,"Professional degree (e.g., MD, JD)"
307,307,26,8,8.383561644,Novelty,Novelty_animals,-3,Prefer not to say,"Professional degree (e.g., MD, JD)"
308,308,26,8,8.383561644,Novelty,Novelty_objects,-2,Prefer not to say,"Professional degree (e.g., MD, JD)"
309,309,26,8,8.383561644,Novelty,Novelty_repetitions,-2,Prefer not to say,"Professional degree (e.g., MD, JD)"
310,310,26,8,8.383561644,Uncertainty reduction,Uncertainty_cards,2,Prefer not to say,"Professional degree (e.g., MD, JD)"
311,311,26,8,8.383561644,Uncertainty reduction,Uncertainty_die,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
312,312,26,8,8.383561644,Uncertainty reduction,Uncertainty_pixels,2,Prefer not to say,"Professional degree (e.g., MD, JD)"
313,313,27,5,5.671232877,Agency,Agency_butterflies,3,Prefer not to say,"Some college, no degree"
314,314,27,5,5.671232877,Agency,Agency_doors,-1,Prefer not to say,"Some college, no degree"
315,315,27,5,5.671232877,Agency,Agency_envelopes,-2,Prefer not to say,"Some college, no degree"
316,316,27,5,5.671232877,Knowledge,Knowledge_pics,4,Prefer not to say,"Some college, no degree"
317,317,27,5,5.671232877,Knowledge,Knowledge_poems,0,Prefer not to say,"Some college, no degree"
318,318,27,5,5.671232877,Knowledge,Knowledge_trivia,5,Prefer not to say,"Some college, no degree"
319,319,27,5,5.671232877,Novelty,Novelty_animals,3,Prefer not to say,"Some college, no degree"
320,320,27,5,5.671232877,Novelty,Novelty_objects,1,Prefer not to say,"Some college, no degree"
321,321,27,5,5.671232877,Novelty,Novelty_repetitions,6,Prefer not to say,"Some college, no degree"
322,322,27,5,5.671232877,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,"Some college, no degree"
323,323,27,5,5.671232877,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,"Some college, no degree"
324,324,27,5,5.671232877,Uncertainty reduction,Uncertainty_pixels,2,Prefer not to say,"Some college, no degree"
325,325,28,9,9.698630137,Agency,Agency_butterflies,3,Prefer not to say,"Some college, no degree"
326,326,28,9,9.698630137,Agency,Agency_doors,3,Prefer not to say,"Some college, no degree"
327,327,28,9,9.698630137,Agency,Agency_envelopes,2,Prefer not to say,"Some college, no degree"
328,328,28,9,9.698630137,Knowledge,Knowledge_pics,3,Prefer not to say,"Some college, no degree"
329,329,28,9,9.698630137,Knowledge,Knowledge_poems,3,Prefer not to say,"Some college, no degree"
330,330,28,9,9.698630137,Knowledge,Knowledge_trivia,2,Prefer not to say,"Some college, no degree"
331,331,28,9,9.698630137,Novelty,Novelty_animals,-5,Prefer not to say,"Some college, no degree"
332,332,28,9,9.698630137,Novelty,Novelty_objects,3,Prefer not to say,"Some college, no degree"
333,333,28,9,9.698630137,Novelty,Novelty_repetitions,2,Prefer not to say,"Some college, no degree"
334,334,28,9,9.698630137,Uncertainty reduction,Uncertainty_cards,-5,Prefer not to say,"Some college, no degree"
335,335,28,9,9.698630137,Uncertainty reduction,Uncertainty_die,-1,Prefer not to say,"Some college, no degree"
336,336,28,9,9.698630137,Uncertainty reduction,Uncertainty_pixels,-3,Prefer not to say,"Some college, no degree"
337,337,29,9,9.698630137,Agency,Agency_butterflies,2,more than $5000,Master's degree
338,338,29,9,9.698630137,Agency,Agency_doors,6,more than $5000,Master's degree
339,339,29,9,9.698630137,Agency,Agency_envelopes,6,more than $5000,Master's degree
340,340,29,9,9.698630137,Knowledge,Knowledge_pics,1,more than $5000,Master's degree
341,341,29,9,9.698630137,Knowledge,Knowledge_poems,-5,more than $5000,Master's degree
342,342,29,9,9.698630137,Knowledge,Knowledge_trivia,3,more than $5000,Master's degree
343,343,29,9,9.698630137,Novelty,Novelty_animals,2,more than $5000,Master's degree
344,344,29,9,9.698630137,Novelty,Novelty_objects,3,more than $5000,Master's degree
345,345,29,9,9.698630137,Novelty,Novelty_repetitions,-3,more than $5000,Master's degree
346,346,29,9,9.698630137,Uncertainty reduction,Uncertainty_cards,-4,more than $5000,Master's degree
347,347,29,9,9.698630137,Uncertainty reduction,Uncertainty_die,-4,more than $5000,Master's degree
348,348,29,9,9.698630137,Uncertainty reduction,Uncertainty_pixels,-6,more than $5000,Master's degree
349,349,30,12,12.49315068,Agency,Agency_butterflies,-1,between $2000 and $3000,Bachelor's degree
350,350,30,12,12.49315068,Agency,Agency_doors,0,between $2000 and $3000,Bachelor's degree
351,351,30,12,12.49315068,Agency,Agency_envelopes,0,between $2000 and $3000,Bachelor's degree
352,352,30,12,12.49315068,Knowledge,Knowledge_pics,0,between $2000 and $3000,Bachelor's degree
353,353,30,12,12.49315068,Knowledge,Knowledge_poems,-2,between $2000 and $3000,Bachelor's degree
354,354,30,12,12.49315068,Knowledge,Knowledge_trivia,2,between $2000 and $3000,Bachelor's degree
355,355,30,12,12.49315068,Novelty,Novelty_animals,0,between $2000 and $3000,Bachelor's degree
356,356,30,12,12.49315068,Novelty,Novelty_objects,0,between $2000 and $3000,Bachelor's degree
357,357,30,12,12.49315068,Novelty,Novelty_repetitions,-1,between $2000 and $3000,Bachelor's degree
358,358,30,12,12.49315068,Uncertainty reduction,Uncertainty_cards,2,between $2000 and $3000,Bachelor's degree
359,359,30,12,12.49315068,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Bachelor's degree
360,360,30,12,12.49315068,Uncertainty reduction,Uncertainty_pixels,-1,between $2000 and $3000,Bachelor's degree
361,361,31,12,12.16438356,Agency,Agency_butterflies,0,between $3000 and $5000,Bachelor's degree
362,362,31,12,12.16438356,Agency,Agency_doors,0,between $3000 and $5000,Bachelor's degree
363,363,31,12,12.16438356,Agency,Agency_envelopes,0,between $3000 and $5000,Bachelor's degree
364,364,31,12,12.16438356,Knowledge,Knowledge_pics,1,between $3000 and $5000,Bachelor's degree
365,365,31,12,12.16438356,Knowledge,Knowledge_poems,-2,between $3000 and $5000,Bachelor's degree
366,366,31,12,12.16438356,Knowledge,Knowledge_trivia,1,between $3000 and $5000,Bachelor's degree
367,367,31,12,12.16438356,Novelty,Novelty_animals,0,between $3000 and $5000,Bachelor's degree
368,368,31,12,12.16438356,Novelty,Novelty_objects,-1,between $3000 and $5000,Bachelor's degree
369,369,31,12,12.16438356,Novelty,Novelty_repetitions,1,between $3000 and $5000,Bachelor's degree
370,370,31,12,12.16438356,Uncertainty reduction,Uncertainty_cards,3,between $3000 and $5000,Bachelor's degree
371,371,31,12,12.16438356,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Bachelor's degree
372,372,31,12,12.16438356,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,Bachelor's degree
373,373,32,8,8.219178082,Agency,Agency_butterflies,3,more than $5000,Bachelor's degree
374,374,32,8,8.219178082,Agency,Agency_doors,0,more than $5000,Bachelor's degree
375,375,32,8,8.219178082,Agency,Agency_envelopes,0,more than $5000,Bachelor's degree
376,376,32,8,8.219178082,Knowledge,Knowledge_pics,0,more than $5000,Bachelor's degree
377,377,32,8,8.219178082,Knowledge,Knowledge_poems,-3,more than $5000,Bachelor's degree
378,378,32,8,8.219178082,Knowledge,Knowledge_trivia,0,more than $5000,Bachelor's degree
379,379,32,8,8.219178082,Novelty,Novelty_animals,3,more than $5000,Bachelor's degree
380,380,32,8,8.219178082,Novelty,Novelty_objects,0,more than $5000,Bachelor's degree
381,381,32,8,8.219178082,Novelty,Novelty_repetitions,0,more than $5000,Bachelor's degree
382,382,32,8,8.219178082,Uncertainty reduction,Uncertainty_cards,0,more than $5000,Bachelor's degree
383,383,32,8,8.219178082,Uncertainty reduction,Uncertainty_die,1,more than $5000,Bachelor's degree
384,384,32,8,8.219178082,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Bachelor's degree
385,385,33,4,4.191780822,Agency,Agency_butterflies,0,between $2000 and $3000,Bachelor's degree
386,386,33,4,4.191780822,Agency,Agency_doors,0,between $2000 and $3000,Bachelor's degree
387,387,33,4,4.191780822,Agency,Agency_envelopes,0,between $2000 and $3000,Bachelor's degree
388,388,33,4,4.191780822,Knowledge,Knowledge_pics,0,between $2000 and $3000,Bachelor's degree
389,389,33,4,4.191780822,Knowledge,Knowledge_poems,0,between $2000 and $3000,Bachelor's degree
390,390,33,4,4.191780822,Knowledge,Knowledge_trivia,3,between $2000 and $3000,Bachelor's degree
391,391,33,4,4.191780822,Novelty,Novelty_animals,0,between $2000 and $3000,Bachelor's degree
392,392,33,4,4.191780822,Novelty,Novelty_objects,0,between $2000 and $3000,Bachelor's degree
393,393,33,4,4.191780822,Novelty,Novelty_repetitions,0,between $2000 and $3000,Bachelor's degree
394,394,33,4,4.191780822,Uncertainty reduction,Uncertainty_cards,0,between $2000 and $3000,Bachelor's degree
395,395,33,4,4.191780822,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Bachelor's degree
396,396,33,4,4.191780822,Uncertainty reduction,Uncertainty_pixels,0,between $2000 and $3000,Bachelor's degree
397,397,34,9,9.205479452,Agency,Agency_butterflies,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
398,398,34,9,9.205479452,Agency,Agency_doors,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
399,399,34,9,9.205479452,Agency,Agency_envelopes,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
400,400,34,9,9.205479452,Knowledge,Knowledge_pics,3,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
401,401,34,9,9.205479452,Knowledge,Knowledge_poems,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
402,402,34,9,9.205479452,Knowledge,Knowledge_trivia,3,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
403,403,34,9,9.205479452,Novelty,Novelty_animals,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
404,404,34,9,9.205479452,Novelty,Novelty_objects,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
405,405,34,9,9.205479452,Novelty,Novelty_repetitions,3,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
406,406,34,9,9.205479452,Uncertainty reduction,Uncertainty_cards,-3,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
407,407,34,9,9.205479452,Uncertainty reduction,Uncertainty_die,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
408,408,34,9,9.205479452,Uncertainty reduction,Uncertainty_pixels,-2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
409,409,35,6,6,Agency,Agency_butterflies,6,Prefer not to say,Master's degree
410,410,35,6,6,Agency,Agency_doors,0,Prefer not to say,Master's degree
411,411,35,6,6,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
412,412,35,6,6,Knowledge,Knowledge_pics,0,Prefer not to say,Master's degree
413,413,35,6,6,Knowledge,Knowledge_poems,-3,Prefer not to say,Master's degree
414,414,35,6,6,Knowledge,Knowledge_trivia,-1,Prefer not to say,Master's degree
415,415,35,6,6,Novelty,Novelty_animals,0,Prefer not to say,Master's degree
416,416,35,6,6,Novelty,Novelty_objects,-6,Prefer not to say,Master's degree
417,417,35,6,6,Novelty,Novelty_repetitions,0,Prefer not to say,Master's degree
418,418,35,6,6,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Master's degree
419,419,35,6,6,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Master's degree
420,420,35,6,6,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Master's degree
421,421,36,7,7.97260274,Agency,Agency_butterflies,1,between $3000 and $5000,Bachelor's degree
422,422,36,7,7.97260274,Agency,Agency_doors,4,between $3000 and $5000,Bachelor's degree
423,423,36,7,7.97260274,Agency,Agency_envelopes,1,between $3000 and $5000,Bachelor's degree
424,424,36,7,7.97260274,Knowledge,Knowledge_pics,1,between $3000 and $5000,Bachelor's degree
425,425,36,7,7.97260274,Knowledge,Knowledge_poems,1,between $3000 and $5000,Bachelor's degree
426,426,36,7,7.97260274,Knowledge,Knowledge_trivia,2,between $3000 and $5000,Bachelor's degree
427,427,36,7,7.97260274,Novelty,Novelty_animals,3,between $3000 and $5000,Bachelor's degree
428,428,36,7,7.97260274,Novelty,Novelty_objects,1,between $3000 and $5000,Bachelor's degree
429,429,36,7,7.97260274,Novelty,Novelty_repetitions,3,between $3000 and $5000,Bachelor's degree
430,430,36,7,7.97260274,Uncertainty reduction,Uncertainty_cards,2,between $3000 and $5000,Bachelor's degree
431,431,36,7,7.97260274,Uncertainty reduction,Uncertainty_die,2,between $3000 and $5000,Bachelor's degree
432,432,36,7,7.97260274,Uncertainty reduction,Uncertainty_pixels,2,between $3000 and $5000,Bachelor's degree
433,433,37,11,11.67123288,Agency,Agency_butterflies,-1,between $2000 and $3000,"Some college, no degree"
434,434,37,11,11.67123288,Agency,Agency_doors,1,between $2000 and $3000,"Some college, no degree"
435,435,37,11,11.67123288,Agency,Agency_envelopes,0,between $2000 and $3000,"Some college, no degree"
436,436,37,11,11.67123288,Knowledge,Knowledge_pics,2,between $2000 and $3000,"Some college, no degree"
437,437,37,11,11.67123288,Knowledge,Knowledge_poems,2,between $2000 and $3000,"Some college, no degree"
438,438,37,11,11.67123288,Knowledge,Knowledge_trivia,5,between $2000 and $3000,"Some college, no degree"
439,439,37,11,11.67123288,Novelty,Novelty_animals,4,between $2000 and $3000,"Some college, no degree"
440,440,37,11,11.67123288,Novelty,Novelty_objects,4,between $2000 and $3000,"Some college, no degree"
441,441,37,11,11.67123288,Novelty,Novelty_repetitions,6,between $2000 and $3000,"Some college, no degree"
442,442,37,11,11.67123288,Uncertainty reduction,Uncertainty_cards,2,between $2000 and $3000,"Some college, no degree"
443,443,37,11,11.67123288,Uncertainty reduction,Uncertainty_die,3,between $2000 and $3000,"Some college, no degree"
444,444,37,11,11.67123288,Uncertainty reduction,Uncertainty_pixels,-2,between $2000 and $3000,"Some college, no degree"
445,445,38,10,10.10958904,Agency,Agency_butterflies,1,Prefer not to say,Master's degree
446,446,38,10,10.10958904,Agency,Agency_doors,2,Prefer not to say,Master's degree
447,447,38,10,10.10958904,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
448,448,38,10,10.10958904,Knowledge,Knowledge_pics,3,Prefer not to say,Master's degree
449,449,38,10,10.10958904,Knowledge,Knowledge_poems,3,Prefer not to say,Master's degree
450,450,38,10,10.10958904,Knowledge,Knowledge_trivia,-1,Prefer not to say,Master's degree
451,451,38,10,10.10958904,Novelty,Novelty_animals,0,Prefer not to say,Master's degree
452,452,38,10,10.10958904,Novelty,Novelty_objects,0,Prefer not to say,Master's degree
453,453,38,10,10.10958904,Novelty,Novelty_repetitions,0,Prefer not to say,Master's degree
454,454,38,10,10.10958904,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Master's degree
455,455,38,10,10.10958904,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Master's degree
456,456,38,10,10.10958904,Uncertainty reduction,Uncertainty_pixels,-3,Prefer not to say,Master's degree
457,457,39,7,7.397260274,Agency,Agency_butterflies,0,less than $500,Master's degree
458,458,39,7,7.397260274,Agency,Agency_doors,0,less than $500,Master's degree
459,459,39,7,7.397260274,Agency,Agency_envelopes,0,less than $500,Master's degree
460,460,39,7,7.397260274,Knowledge,Knowledge_pics,0,less than $500,Master's degree
461,461,39,7,7.397260274,Knowledge,Knowledge_poems,0,less than $500,Master's degree
462,462,39,7,7.397260274,Knowledge,Knowledge_trivia,0,less than $500,Master's degree
463,463,39,7,7.397260274,Novelty,Novelty_animals,0,less than $500,Master's degree
464,464,39,7,7.397260274,Novelty,Novelty_objects,0,less than $500,Master's degree
465,465,39,7,7.397260274,Novelty,Novelty_repetitions,0,less than $500,Master's degree
466,466,39,7,7.397260274,Uncertainty reduction,Uncertainty_cards,0,less than $500,Master's degree
467,467,39,7,7.397260274,Uncertainty reduction,Uncertainty_die,0,less than $500,Master's degree
468,468,39,7,7.397260274,Uncertainty reduction,Uncertainty_pixels,0,less than $500,Master's degree
469,469,40,12,12,Agency,Agency_butterflies,1,less than $500,Master's degree
470,470,40,12,12,Agency,Agency_doors,4,less than $500,Master's degree
471,471,40,12,12,Agency,Agency_envelopes,1,less than $500,Master's degree
472,472,40,12,12,Knowledge,Knowledge_pics,0,less than $500,Master's degree
473,473,40,12,12,Knowledge,Knowledge_poems,4,less than $500,Master's degree
474,474,40,12,12,Knowledge,Knowledge_trivia,6,less than $500,Master's degree
475,475,40,12,12,Novelty,Novelty_animals,5,less than $500,Master's degree
476,476,40,12,12,Novelty,Novelty_objects,6,less than $500,Master's degree
